group_id,transition_name,SPI,ISR,Ecc_X_1,Ecc_Y_1,Ecc_X_2,Ecc_Y_2,from_pga,to_pga,pga_ratio,log_pga_ratio,from_log_IDR_frame,from_log_IDR_masonry,from_damage_frame,from_damage_masonry,from_damage_global,transition_stage,from_IDR_frame,from_IDR_masonry,to_IDR_frame,to_IDR_masonry,to_log_IDR_frame,to_log_IDR_masonry,delta_log_IDR_frame,delta_log_IDR_masonry,target_log_delta_frame,target_log_delta_masonry,to_damage_frame,to_damage_masonry,to_damage_global,delta_damage_frame,delta_damage_masonry,delta_damage_global,to_score_global,from_score_global
27,mid_to_high,6,2.5,0.0,0.0,0.0872,0.0,50.0,125.0,2.5,0.9162907318741551,-6.561823166508957,-7.7117893285106245,1,1,1,1,0.0014133066666666,0.00044752,0.0047083777777777,0.0011376766666666,-5.358411851134287,-6.778767107843476,1.2034113153746702,0.9330222206671487,0.18516028659742675,-0.0693262620548949,2,2,2,1,1,1,2.530010666666648,1.13064533333328
28,low_to_mid,6,2.5,0.0,0.0,0.1125,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.735948649687105,-8.58249111193601,0,0,0,0,0.0004368377777777,0.0001873576666666,0.0013652555555555,0.00050322,-6.596413647681547,-7.594483107739899,1.1395350020055581,0.9880080041961117,0.1306202862178547,-0.012064479854017008,1,1,1,1,1,1,1.145153125,0.46839416666649997
28,mid_to_high,6,2.5,0.0,0.0,0.1125,0.0,50.0,125.0,2.5,0.9162907318741551,-6.596413647681547,-7.594483107739899,1,1,1,1,0.0013652555555555,0.00050322,0.0045517777777777,0.0013156833333333,-5.3922374019399095,-6.6333991032008,1.204176245741637,0.9610840045390997,0.1857957196799523,-0.03969346015987679,2,2,2,1,1,1,2.4924266666666477,1.145153125
29,low_to_mid,6,2.5,0.0,0.0542,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.727332775391194,-8.675128524015367,0,0,0,0,0.0004406177777777,0.000170781,0.0014113377777777,0.0004409933333333,-6.5632172458322104,-7.726480799789743,1.1641155295589825,0.9486477242256229,0.15196159658251104,-0.052717756635897665,1,1,1,1,1,1,1.12907022222216,0.4269525
29,mid_to_high,6,2.5,0.0,0.0542,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.5632172458322104,-7.726480799789743,1,1,1,1,0.0014113377777777,0.0004409933333333,0.0046155777777777,0.0011562633333333,-5.378318223245502,-6.762561737672624,1.1848990225867082,0.9639190621171193,0.16965755794926266,-0.03674794835588792,2,2,2,1,1,1,2.507738666666648,1.12907022222216
30,low_to_mid,6,2.5,0.0,0.0969,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.732627231121387,-8.69272385858506,0,0,0,0,0.0004382911111111,0.0001678023333333,0.0013954111111111,0.0004475066666666,-6.57456620381985,-7.711819122781337,1.158061027301537,0.9809047358037215,0.1467470783679932,-0.019279933404639786,1,1,1,1,1,1,1.11632888888888,0.41950583333325
30,mid_to_high,6,2.5,0.0,0.0969,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.57456620381985,-7.711819122781337,1,1,1,1,0.0013954111111111,0.0004475066666666,0.004616,0.0011696633333333,-5.3782267497763385,-6.75103932086802,1.1963394540435108,0.9607798019133176,0.17926643970899614,-0.040010030592496755,2,2,2,1,1,1,2.50784,1.11632888888888
31,low_to_mid,6,2.5,0.0,0.1646,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.743536745371241,-8.625885176186037,0,0,0,0,0.0004335355555555,0.0001794013333333,0.0013618844444444,0.0004458166666666,-6.598885917405985,-7.71560275173871,1.1446508279652565,0.9102824244473273,0.1350996367562211,-0.09400037108634406,1,1,1,1,1,1,1.08950755555552,0.44850333333325
31,mid_to_high,6,2.5,0.0,0.1646,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.598885917405985,-7.71560275173871,1,1,1,1,0.0013618844444444,0.0004458166666666,0.0044244222222222,0.00120019,-5.420615580296633,-6.725275401388248,1.1782703371093526,0.9903273503504619,0.164047547109283,-0.00971973358879449,2,2,2,1,1,1,2.461861333333328,1.08950755555552
32,low_to_mid,6,2.5,0.0407,0.072,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.730707470425867,-8.6326321016826,0,0,0,0,0.0004391333333333,0.000178195,0.0014002444444444,0.0004943733333333,-6.571108454427713,-7.612219590708114,1.1595990159981544,1.0204125109744857,0.14807426949493988,0.02020696806343845,1,1,1,1,1,1,1.1327124999999532,0.4454875
32,mid_to_high,6,2.5,0.0407,0.072,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.571108454427713,-7.612219590708114,1,1,1,1,0.0014002444444444,0.0004943733333333,0.0046186,0.00134099,-5.37766365011448,-6.614347131831951,1.193444804313233,0.9978724588761634,0.17684391881759293,-0.0021298075546405024,2,2,2,1,1,1,2.508464,1.1327124999999532
33,low_to_mid,6,2.5,0.0413,0.0,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.728463140962562,-8.624551998626039,0,0,0,0,0.00044012,0.0001796406666666,0.0014001044444444,0.0004875533333333,-6.5712084419690315,-7.62611087180097,1.157254698993531,0.998441126825069,0.1460505614036356,-0.0015600894819286458,1,1,1,1,1,1,1.123121874999953,0.4491016666665
33,mid_to_high,6,2.5,0.0413,0.0,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.5712084419690315,-7.62611087180097,1,1,1,1,0.0014001044444444,0.0004875533333333,0.0046273111111111,0.00133859,-5.375779333126371,-6.616138457817195,1.195429108842661,1.0099724139837747,0.178505207824828,0.009923017592812586,2,2,2,1,1,1,2.510554666666664,1.123121874999953
34,low_to_mid,6,2.5,0.0805,0.1123,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.738439323685352,-8.570653744895138,0,0,0,0,0.0004357511111111,0.0001895886666666,0.0014122533333333,0.0005680033333333,-6.562568741461954,-7.4733832707158,1.1758705822233986,1.0972704741793367,0.1620087942908223,0.09282570895127323,1,1,1,1,1,1,1.236254687499953,0.4739716666665
34,mid_to_high,6,2.5,0.0805,0.1123,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.562568741461954,-7.4733832707158,1,1,1,1,0.0014122533333333,0.0005680033333333,0.0045829111111111,0.0014952433333333,-5.38542086899321,-6.505466320612798,1.177147872468744,0.967916950103003,0.1630944554493704,-0.03260899073432878,2,2,2,1,1,1,2.499898666666664,1.236254687499953
35,low_to_mid,6,2.5,0.0832,0.0,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.719696005592285,-8.544072902297076,0,0,0,0,0.0004439955555555,0.0001946956666666,0.0014029466666666,0.00059011,-6.569180492364398,-7.435201597764446,1.1505155132278868,1.1088713045326295,0.1402101143031908,0.10334265522551432,1,1,1,1,1,1,1.2673421875,0.4867391666665
35,mid_to_high,6,2.5,0.0832,0.0,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.569180492364398,-7.435201597764446,1,1,1,1,0.0014029466666666,0.00059011,0.0046252666666666,0.0015189166666666,-5.376221252022244,-6.489757917527385,1.1929592403421538,0.945443680237061,0.17643697685077256,-0.05610095877403242,2,2,2,1,1,1,2.510063999999984,1.2673421875
36,low_to_mid,6,2.5,0.1346,0.0,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.734017430945501,-8.546127788514355,0,0,0,0,0.0004376822222222,0.000194296,0.0013701444444444,0.0005729433333333,-6.592839110798844,-7.464723740846221,1.141178320146656,1.0814040476681326,0.13206134275882273,0.0782602409476034,1,1,1,1,1,1,1.243201562499953,0.48573999999999995
36,mid_to_high,6,2.5,0.1346,0.0,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.592839110798844,-7.464723740846221,1,1,1,1,0.0013701444444444,0.0005729433333333,0.0046400888888888,0.0014828566666666,-5.373021755839364,-6.513784871430183,1.2198173549594804,0.9509388694160379,0.1987011384880406,-0.0503054988224387,2,2,2,1,1,1,2.5136213333333117,1.243201562499953
37,low_to_mid,6,2.5,0.1583,0.2536,0.0,0.0,18.0,50.0,2.7777777777777777,1.0216512475319812,-7.771348147781877,-8.570912232567858,0,0,0,0,0.0004216444444444,0.0001895396666666,0.0013448866666666,0.0005301666666666,-6.611445532180048,-7.542319135443311,1.159902615601829,1.0285930971245465,0.14833604952671248,0.02819194339366224,1,1,1,1,1,1,1.1830468749999061,0.4738491666665
37,mid_to_high,6,2.5,0.1583,0.2536,0.0,0.0,50.0,125.0,2.5,0.9162907318741551,-6.611445532180048,-7.542319135443311,1,1,1,1,0.0013448866666666,0.0005301666666666,0.0044465777777777,0.00148728,-5.415620517367587,-6.510806330642312,1.1958250148124612,1.0315128048009983,0.1788363361390471,0.031026467219446748,2,2,2,1,1,1,2.4671786666666478,1.1830468749999061
38,low_to_mid,7,1.0,0.0,0.0,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.4392674761652415,-7.696165973768742,0,1,1,0,0.0005877155555555,0.0004545666666666,0.0020847088888888,0.0016416533333333,-6.173126055115447,-6.412051414886609,1.2661414210497943,1.2841145588821339,0.23597402447358207,0.2500694216010624,1,2,2,1,1,1,2.136425142857134,1.0767343749999063
38,mid_to_high,7,1.0,0.0,0.0,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.173126055115447,-6.412051414886609,1,2,2,1,0.0020847088888888,0.0016416533333333,0.0064446666666666,0.0035906,-5.044502363607843,-5.629435959527545,1.128623691507604,0.7826154553590627,0.12099891827622543,-0.24511382066704032,2,2,2,1,0,0,2.946719999999984,2.136425142857134
39,low_to_mid,7,1.0,0.0,0.0,0.0,0.0744,35.0,100.0,2.857142857142857,1.0498221244986776,-7.491498131127355,-7.665625886662671,0,1,1,0,0.0005578066666666,0.0004686633333333,0.0020976955555555,0.0014826533333333,-6.1669158912844235,-6.513922003548179,1.3245822398429319,1.1517038831144923,0.28109711903904794,0.14124248332417916,1,2,2,1,1,1,2.09553942857142,1.096557812499953
39,mid_to_high,7,1.0,0.0,0.0,0.0,0.0744,100.0,220.0,2.2,0.7884573603642703,-6.1669158912844235,-6.513922003548179,1,2,2,1,0.0020976955555555,0.0014826533333333,0.0067426222222222,0.00305597,-4.999306375977539,-5.790658224479975,1.1676095153068844,0.7232637790682044,0.15495850942237926,-0.32398128370943985,3,2,3,2,0,1,3.02278666666666,2.09553942857142
40,low_to_mid,7,1.0,0.0,0.0,0.0,0.1475,35.0,100.0,2.857142857142857,1.0498221244986776,-7.515985496529275,-7.6749437672514045,0,1,1,0,0.0005443133333333,0.0004643166666666,0.00212344,0.0014676466666666,-6.154717863849127,-6.524095068041976,1.3612676326801476,1.1508486992094291,0.3084163484815238,0.14049966950012102,1,2,2,1,1,1,2.0916805714285545,1.0904453124999063
40,mid_to_high,7,1.0,0.0,0.0,0.0,0.1475,100.0,220.0,2.2,0.7884573603642703,-6.154717863849127,-6.524095068041976,1,2,2,1,0.00212344,0.0014676466666666,0.0067039777777777,0.0030437933333333,-5.005054230578478,-5.794650734410634,1.1496636332706487,0.7294443336313409,0.13946940678266276,-0.3154722214958556,3,2,3,2,0,1,3.01119333333331,2.0916805714285545
41,low_to_mid,7,1.0,0.0,0.0,0.0,0.2159,35.0,100.0,2.857142857142857,1.0498221244986776,-7.552192721887347,-7.7364320376865905,0,1,1,0,0.0005249577777777,0.0004366266666666,0.0019722755555555,0.00154612,-6.228567298509073,-6.472006712165509,1.3236254233782734,1.2644253255210816,0.28037450463113567,0.2346177308337435,1,2,2,1,1,1,2.1118594285714285,1.0515062499999062
41,mid_to_high,7,1.0,0.0,0.0,0.0,0.2159,100.0,220.0,2.2,0.7884573603642703,-6.228567298509073,-6.472006712165509,1,2,2,1,0.0019722755555555,0.00154612,0.0064818888888888,0.0031533566666666,-5.038743315895536,-5.75928778503669,1.1898239826135377,0.7127189271288182,0.17380538241298113,-0.3386681478901961,2,2,2,1,0,0,2.955653333333312,2.1118594285714285
42,low_to_mid,7,1.0,0.0,0.0,0.0233,0.1249,35.0,100.0,2.857142857142857,1.0498221244986776,-7.527664389453058,-7.734365283088946,0,1,1,0,0.0005379933333333,0.00043753,0.0021641911111111,0.00146331,-6.135708608075203,-6.527054286020591,1.3919557813778545,1.2073109970683553,0.3307097951561285,0.18839557012641134,1,2,2,1,1,1,2.090565428571429,1.0527765625
42,mid_to_high,7,1.0,0.0,0.0,0.0233,0.1249,100.0,220.0,2.2,0.7884573603642703,-6.135708608075203,-6.527054286020591,1,2,2,1,0.0021641911111111,0.00146331,0.0067198,0.0030876266666666,-5.002696886794735,-5.780352552228566,1.1330117212804678,0.746701733792025,0.12487932734140134,-0.2920894590039441,3,2,3,2,0,1,3.0159399999999996,2.090565428571429
43,low_to_mid,7,1.0,0.0,0.0,0.0339,0.0879,35.0,100.0,2.857142857142857,1.0498221244986776,-7.535168819510369,-7.723281038550974,0,1,1,0,0.0005339711111111,0.0004424066666666,0.0021652511111111,0.0014407466666666,-6.135218937597219,-6.542593781260031,1.3999498819131502,1.1806872572909433,0.3364364373469624,0.1660966903690399,1,2,2,1,1,1,2.0847634285714114,1.0596343749999062
43,mid_to_high,7,1.0,0.0,0.0,0.0339,0.0879,100.0,220.0,2.2,0.7884573603642703,-6.135218937597219,-6.542593781260031,1,2,2,1,0.0021652511111111,0.0014407466666666,0.0067192444444444,0.0030845566666666,-5.00277956463068,-5.781347338056327,1.132439372966539,0.7612464432037033,0.12437404313768617,-0.27279813227935173,3,2,3,2,0,1,3.01577333333332,2.0847634285714114
44,low_to_mid,7,1.0,0.0,0.0,0.0509,0.2034,35.0,100.0,2.857142857142857,1.0498221244986776,-7.547509149509551,-7.693800218242309,0,1,1,0,0.0005274222222222,0.0004556433333333,0.0021006711111111,0.0015416833333333,-6.165498408586951,-6.474880385933505,1.3820107409226003,1.2189198323088037,0.3235394973287352,0.19796508320837886,1,2,2,1,1,1,2.110718571428563,1.078248437499953
44,mid_to_high,7,1.0,0.0,0.0,0.0509,0.2034,100.0,220.0,2.2,0.7884573603642703,-6.165498408586951,-6.474880385933505,1,2,2,1,0.0021006711111111,0.0015416833333333,0.0066431111111111,0.0035385,-5.01417488439479,-5.644052370448435,1.1513235241921613,0.8308280154850707,0.14091217121014823,-0.1853324664545119,2,2,2,1,0,0,2.9943466666666634,2.110718571428563
45,low_to_mid,7,1.0,0.0,0.0,0.0685,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.571002830814697,-7.618855997458298,0,1,1,0,0.0005151755555555,0.0004911033333333,0.0020999333333333,0.0014210766666666,-6.165849680788438,-6.556340478707082,1.4051531500262597,1.062515518751217,0.34014630042265986,0.06063922759326829,1,2,2,1,1,1,2.0797054285714114,1.128114062499953
45,mid_to_high,7,1.0,0.0,0.0,0.0685,0.0,100.0,220.0,2.2,0.7884573603642703,-6.165849680788438,-6.556340478707082,1,2,2,1,0.0020999333333333,0.0014210766666666,0.0066258222222222,0.0031069166666666,-5.016780805796066,-5.77412447008747,1.1490688749923714,0.7822160086196113,0.13895194049251292,-0.24562435072388347,2,2,2,1,0,0,2.990197333333328,2.0797054285714114
46,low_to_mid,7,1.0,0.0,0.0,0.0896,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.539527269799204,-7.717368862340035,0,1,1,0,0.0005316488888888,0.00044503,0.0021363933333333,0.0014316233333333,-6.148636230017804,-6.548946280425331,1.3908910397813998,1.1684225819147045,0.3299445775808638,0.15565461855685503,1,2,2,1,1,1,2.08241742857142,1.0633234375
46,mid_to_high,7,1.0,0.0,0.0,0.0896,0.0,100.0,220.0,2.2,0.7884573603642703,-6.148636230017804,-6.548946280425331,1,2,2,1,0.0021363933333333,0.0014316233333333,0.0066461333333333,0.0029441466666666,-5.013720047058185,-5.827936260515868,1.1349161829596188,0.7210100199094631,0.12655880059382615,-0.32710224455455383,2,2,2,1,0,0,2.995071999999992,2.08241742857142
47,low_to_mid,7,1.0,0.0,0.0,0.1124,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.598913328065465,-7.59863170632154,0,1,1,0,0.0005009955555555,0.0005011366666666,0.0019181955555555,0.0015070166666666,-6.256370349660127,-6.497623299898868,1.342542978405338,1.1010084064226722,0.29456556059820377,0.09622649297267707,1,2,2,1,1,1,2.1018042857142687,1.142223437499906
47,mid_to_high,7,1.0,0.0,0.0,0.1124,0.0,100.0,220.0,2.2,0.7884573603642703,-6.256370349660127,-6.497623299898868,1,2,2,1,0.0019181955555555,0.0015070166666666,0.0062624,0.0033586,-5.073191780762517,-5.696231058503367,1.1831785688976098,0.8013922413955015,0.16820451941877892,-0.22140476214028193,2,2,2,1,0,0,2.902976,2.1018042857142687
48,low_to_mid,7,1.0,0.0,0.0766,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.522103602052685,-7.703718068076827,0,1,1,0,0.0005409933333333,0.0004511466666666,0.0021235577777777,0.0014534866666666,-6.1546623998324765,-6.533790011267411,1.3674412022202076,1.169928056809416,0.31294125784132687,0.15694225701260084,1,2,2,1,1,1,2.0880394285714114,1.0719249999999063
48,mid_to_high,7,1.0,0.0,0.0766,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.1546623998324765,-6.533790011267411,1,2,2,1,0.0021235577777777,0.0014534866666666,0.0066286444444444,0.0029249866666666,-5.016354953540246,-5.834465356713288,1.1383074462922316,0.6993246545541232,0.12954246291793173,-0.35764018884614357,2,2,2,1,0,0,2.990874666666656,2.0880394285714114
49,low_to_mid,7,1.0,0.0,0.1357,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.545324800610049,-7.732317996929914,0,1,1,0,0.0005285755555555,0.0004384266666666,0.0020586088888888,0.0014335266666666,-6.185724820952059,-6.547617670325837,1.3595999796579905,1.184700326604077,0.30719052387806334,0.1694898536635869,1,2,2,1,1,1,2.08290685714284,1.0540374999999063
49,mid_to_high,7,1.0,0.0,0.1357,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.185724820952059,-6.547617670325837,1,2,2,1,0.0020586088888888,0.0014335266666666,0.0065864444444444,0.0029223633333333,-5.02274161409131,-5.83536262932714,1.162983206860749,0.7122550409986976,0.1509884339316311,-0.3393192280599162,2,2,2,1,0,0,2.9807466666666556,2.08290685714284
50,low_to_mid,7,1.0,0.0709,0.0789,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.520798215300421,-7.702905654351023,0,1,1,0,0.0005417,0.0004515133333333,0.0021254066666666,0.00142783,-6.153792122366159,-6.551599469770522,1.3670060929342618,1.1513061845805006,0.3126230148893496,0.14089711050664475,1,2,2,1,1,1,2.081442,1.0724406249999532
50,mid_to_high,7,1.0,0.0709,0.0789,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.153792122366159,-6.551599469770522,1,2,2,1,0.0021254066666666,0.00142783,0.0066290444444444,0.0033167366666666,-5.016294611198005,-5.708773911174846,1.1374975111681538,0.8428255585956765,0.12883068385653415,-0.17099527169835158,2,2,2,1,0,0,2.990970666666656,2.081442
51,low_to_mid,7,1.0,0.0728,0.0,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.512753211654739,-7.704338901491692,0,1,1,0,0.0005460755555555,0.0004508666666666,0.0020638066666666,0.0014813133333333,-6.183203105000738,-6.514826197314165,1.3295501066540016,1.1895127041775273,0.2848406193352413,0.1735437309707835,1,2,2,1,1,1,2.0951948571428485,1.0715312499999061
51,mid_to_high,7,1.0,0.0728,0.0,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.183203105000738,-6.514826197314165,1,2,2,1,0.0020638066666666,0.0014813133333333,0.0066591555555555,0.0032744833333333,-5.0117625959289445,-5.721595183154728,1.1714405090717925,0.7932310141594373,0.158234195834012,-0.23164078305116392,2,2,2,1,0,0,2.99819733333332,2.0951948571428485
52,low_to_mid,7,1.0,0.1122,0.0,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.495190005821742,-7.695396305970664,0,1,1,0,0.0005557511111111,0.0004549166666666,0.0021018822222222,0.0015920666666666,-6.164922039390148,-6.4427223163898635,1.3302679664315935,1.2526739895807997,0.28538040045958635,0.22528045816621503,1,2,2,1,1,1,2.1236742857142685,1.0772265624999062
52,mid_to_high,7,1.0,0.1122,0.0,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.164922039390148,-6.4427223163898635,1,2,2,1,0.0021018822222222,0.0015920666666666,0.0067073777777777,0.0036384333333333,-5.00454719755579,-5.616202092913826,1.160374841834358,0.8265202234760372,0.14874309243232325,-0.1905308932048828,3,2,3,2,0,1,3.01221333333331,2.1236742857142685
53,low_to_mid,7,1.0,0.1343,0.1509,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.507772432322094,-7.729524020379537,0,1,1,0,0.0005488022222222,0.0004396533333333,0.0020683288888888,0.0015333566666666,-6.181014297800755,-6.48029604687972,1.326758134521339,1.2492279734998166,0.2827384738706965,0.22252573930752145,1,2,2,1,1,1,2.1085774285714116,1.055762499999953
53,mid_to_high,7,1.0,0.1343,0.1509,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.181014297800755,-6.48029604687972,1,2,2,1,0.0020683288888888,0.0015333566666666,0.0066064222222222,0.0036105333333333,-5.019713039096552,-5.623899779784039,1.161301258704203,0.8563962670956806,0.14954115114413025,-0.15502208110880333,2,2,2,1,0,0,2.9855413333333276,2.1085774285714116
54,low_to_mid,7,1.0,0.1837,0.0,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.458816649392303,-7.686257027979201,0,1,1,0,0.0005763377777777,0.0004590933333333,0.0021726177777777,0.0015617266666666,-6.131822489277997,-6.461963232207023,1.3269941601143065,1.2242937957721773,0.28291635452223046,0.2023641845133637,1,2,2,1,1,1,2.1158725714285542,1.083099999999953
54,mid_to_high,7,1.0,0.1837,0.0,0.0,0.0,100.0,220.0,2.2,0.7884573603642703,-6.131822489277997,-6.461963232207023,1,2,2,1,0.0021726177777777,0.0015617266666666,0.0068245777777777,0.0040042333333333,-4.987224803886649,-5.520403144168822,1.144597685391348,0.9415600880382021,0.13505320879210272,-0.06021711131952764,3,2,3,2,0,1,3.0473733333333097,2.1158725714285542
55,low_to_mid,7,1.0,0.2592,0.3085,0.0,0.0,35.0,100.0,2.857142857142857,1.0498221244986776,-7.558899296209947,-7.714123417318721,0,1,1,0,0.0005214488888888,0.0004464766666666,0.0020188066666666,0.00139477,-6.205248701211862,-6.575025751854082,1.3536505949980848,1.1390976654646379,0.30280508727269995,0.13023642746560057,1,2,2,1,1,1,2.072940857142857,1.0653578124999061
